Currency	Date	Value
Japanese yen	July 06, 2022	135.680000
Japanese yen	July 06, 2023	144.350000
Japanese yen	July 07, 2020	107.320000
Japanese yen	July 07, 2021	110.500000
Japanese yen	July 07, 2022	135.700000
Japanese yen	July 07, 2023	144.100000
Japanese yen	July 08, 2019	108.520000
Japanese yen	July 08, 2020	107.670000
Japanese yen	July 08, 2021	110.560000
Japanese yen	July 08, 2022	136.020000
Japanese yen	July 09, 2019	108.860000
Japanese yen	July 09, 2020	107.280000
Japanese yen	July 09, 2021	109.900000
Japanese yen	July 10, 2019	108.900000
Japanese yen	July 10, 2020	106.950000
Japanese yen	July 10, 2023	142.500000
Japanese yen	July 11, 2019	108.140000
Japanese yen	July 11, 2022	136.450000
Japanese yen	July 11, 2023	141.420000
Japanese yen	July 12, 2019	108.400000
Japanese yen	July 12, 2021	110.160000
Japanese yen	July 12, 2022	137.150000
Japanese yen	July 12, 2023	139.830000
Japanese yen	July 13, 2020	106.830000
Japanese yen	July 13, 2021	110.380000
Japanese yen	July 13, 2022	137.120000
Japanese yen	July 13, 2023	138.550000
Japanese yen	July 14, 2020	107.240000
Japanese yen	July 14, 2021	110.650000
Japanese yen	July 14, 2022	138.000000
Japanese yen	July 14, 2023	137.500000
Japanese yen	July 15, 2019	NA
Japanese yen	July 15, 2020	107.280000
Japanese yen	July 15, 2021	109.910000
Japanese yen	July 15, 2022	138.900000
Japanese yen	July 16, 2019	107.950000
Japanese yen	July 16, 2020	106.950000
Japanese yen	July 16, 2021	109.890000
Japanese yen	July 17, 2019	108.170000
Japanese yen	July 17, 2020	107.260000
Japanese yen	July 17, 2023	NA
Japanese yen	July 18, 2019	107.700000
Japanese yen	July 18, 2022	NA
Japanese yen	July 18, 2023	138.800000
Japanese yen	July 19, 2019	107.500000
Japanese yen	July 19, 2021	109.870000
Japanese yen	July 19, 2022	138.220000
Japanese yen	July 19, 2023	138.990000
Japanese yen	July 20, 2020	107.500000
Japanese yen	July 20, 2021	109.490000
Japanese yen	July 20, 2022	138.150000
Japanese yen	July 20, 2023	139.600000
Japanese yen	July 21, 2020	107.220000
Japanese yen	July 21, 2021	109.970000
Japanese yen	July 21, 2022	138.450000
Japanese yen	July 21, 2023	140.000000
Japanese yen	July 22, 2019	107.960000
Japanese yen	July 22, 2020	106.860000
Japanese yen	July 22, 2021	NA
Japanese yen	July 22, 2022	137.320000
Japanese yen	July 23, 2019	108.050000
Japanese yen	July 23, 2020	NA
Japanese yen	July 23, 2021	NA
Japanese yen	July 24, 2019	108.170000
Japanese yen	July 24, 2020	NA
Japanese yen	July 24, 2023	141.780000
Japanese yen	July 25, 2019	108.170000
Japanese yen	July 25, 2022	136.600000
Japanese yen	July 25, 2023	141.530000
Japanese yen	July 26, 2019	108.650000
Japanese yen	July 26, 2021	110.400000
Japanese yen	July 26, 2022	136.450000
Japanese yen	July 26, 2023	141.050000
Japanese yen	July 27, 2020	105.820000
Japanese yen	July 27, 2021	110.250000
Japanese yen	July 27, 2022	136.990000
Japanese yen	July 27, 2023	140.300000
Japanese yen	July 28, 2020	105.330000
Japanese yen	July 28, 2021	109.860000
Japanese yen	July 28, 2022	135.300000
Japanese yen	July 28, 2023	139.430000
Japanese yen	July 29, 2019	108.450000
Japanese yen	July 29, 2020	104.940000
Japanese yen	July 29, 2021	109.750000
Japanese yen	July 29, 2022	133.000000
Japanese yen	July 30, 2019	108.780000
Japanese yen	July 30, 2020	105.080000
Japanese yen	July 30, 2021	109.500000
Japanese yen	July 31, 2019	108.560000
Japanese yen	July 31, 2020	104.550000
Japanese yen	July 31, 2023	140.920000
Japanese yen	June 01, 2020	107.750000
Japanese yen	June 01, 2021	109.400000
Japanese yen	June 01, 2022	128.920000
Japanese yen	June 01, 2023	139.450000
Japanese yen	June 02, 2020	107.560000
Japanese yen	June 02, 2021	109.620000
Japanese yen	June 02, 2022	130.040000
Japanese yen	June 02, 2023	138.750000
Japanese yen	June 03, 2019	108.250000
Japanese yen	June 03, 2020	108.650000
Japanese yen	June 03, 2021	109.610000
Japanese yen	June 03, 2022	129.820000
Japanese yen	June 04, 2019	108.020000
Japanese yen	June 04, 2020	109.000000
Japanese yen	June 04, 2021	110.250000
Japanese yen	June 05, 2019	108.120000
Japanese yen	June 05, 2020	109.130000
Japanese yen	June 05, 2023	140.140000
Japanese yen	June 06, 2019	108.240000
Japanese yen	June 06, 2022	130.750000
Japanese yen	June 06, 2023	139.540000
Japanese yen	June 07, 2019	108.480000
Japanese yen	June 07, 2021	109.550000
Japanese yen	June 07, 2022	132.230000
Japanese yen	June 07, 2023	139.450000
Japanese yen	June 08, 2020	109.460000
Japanese yen	June 08, 2021	109.400000
Japanese yen	June 08, 2022	132.900000
Japanese yen	June 08, 2023	139.870000
Japanese yen	June 09, 2020	108.100000
Japanese yen	June 09, 2021	109.450000
Japanese yen	June 09, 2022	134.440000
Japanese yen	June 09, 2023	139.060000
Japanese yen	June 10, 2019	108.490000
Japanese yen	June 10, 2020	107.500000
Japanese yen	June 10, 2021	109.620000
Japanese yen	June 10, 2022	134.200000
Japanese yen	June 11, 2019	108.600000
Japanese yen	June 11, 2020	106.900000
Japanese yen	June 11, 2021	109.400000
Japanese yen	June 12, 2019	108.450000
Japanese yen	June 12, 2020	106.850000
Japanese yen	June 12, 2023	139.370000
Japanese yen	June 13, 2019	108.330000
Japanese yen	June 13, 2022	135.000000
Japanese yen	June 13, 2023	139.650000
Japanese yen	June 14, 2019	108.380000
Japanese yen	June 14, 2021	109.770000
Japanese yen	June 14, 2022	134.120000
Japanese yen	June 14, 2023	140.030000
Japanese yen	June 15, 2020	107.220000
Japanese yen	June 15, 2021	110.080000
Japanese yen	June 15, 2022	134.990000
Japanese yen	June 15, 2023	140.280000
Japanese yen	June 16, 2020	107.310000
Japanese yen	June 16, 2021	110.100000
Japanese yen	June 16, 2022	134.260000
Japanese yen	June 16, 2023	140.090000
Japanese yen	June 17, 2019	108.600000
Japanese yen	June 17, 2020	107.340000
Japanese yen	June 17, 2021	110.680000
Japanese yen	June 17, 2022	133.200000
Japanese yen	June 18, 2019	108.540000
Japanese yen	June 18, 2020	106.800000
Japanese yen	June 18, 2021	110.290000
Japanese yen	June 19, 2019	108.370000
Japanese yen	June 19, 2020	106.920000
Japanese yen	June 20, 2019	107.650000
Japanese yen	June 20, 2023	142.180000
Japanese yen	June 21, 2019	107.100000
Japanese yen	June 21, 2021	110.230000
Japanese yen	June 21, 2022	135.190000
Japanese yen	June 21, 2023	141.600000
Japanese yen	June 22, 2020	106.870000
Japanese yen	June 22, 2021	110.380000
Japanese yen	June 22, 2022	136.470000
Japanese yen	June 22, 2023	141.880000
Japanese yen	June 23, 2020	107.150000
Japanese yen	June 23, 2021	110.750000
Japanese yen	June 23, 2022	135.200000
Japanese yen	June 23, 2023	143.080000
Japanese yen	June 24, 2019	107.400000
Japanese yen	June 24, 2020	106.550000
Japanese yen	June 24, 2021	111.060000
Japanese yen	June 24, 2022	135.190000
Japanese yen	June 25, 2019	107.000000
Japanese yen	June 25, 2020	107.100000
Japanese yen	June 25, 2021	110.980000
Japanese yen	June 26, 2019	107.360000
Japanese yen	June 26, 2020	107.110000
Japanese yen	June 26, 2023	143.430000
Japanese yen	June 27, 2019	108.080000
Japanese yen	June 27, 2022	134.600000
Japanese yen	June 27, 2023	143.440000
Japanese yen	June 28, 2019	107.680000
Japanese yen	June 28, 2021	110.690000
Japanese yen	June 28, 2022	135.450000
Japanese yen	June 28, 2023	143.910000
Japanese yen	June 29, 2020	107.220000
Japanese yen	June 29, 2021	110.520000
Japanese yen	June 29, 2022	136.110000
Japanese yen	June 29, 2023	144.250000
Japanese yen	June 30, 2020	107.720000
Japanese yen	June 30, 2021	110.500000
Japanese yen	June 30, 2022	136.630000
Japanese yen	June 30, 2023	144.880000
Japanese yen	March 01, 2019	111.700000
Japanese yen	March 01, 2021	106.480000
Japanese yen	March 01, 2022	115.250000
Japanese yen	March 01, 2023	136.360000
Japanese yen	March 02, 2020	107.670000
Japanese yen	March 02, 2021	106.850000
Japanese yen	March 02, 2022	115.000000
Japanese yen	March 02, 2023	136.500000
Japanese yen	March 03, 2020	108.320000
Japanese yen	March 03, 2021	106.850000
Japanese yen	March 03, 2022	115.600000
Japanese yen	March 03, 2023	136.600000
Japanese yen	March 04, 2019	112.000000
Japanese yen	March 04, 2020	107.350000
Japanese yen	March 04, 2021	107.040000
Japanese yen	March 04, 2022	115.380000
Japanese yen	March 05, 2019	111.850000
Japanese yen	March 05, 2020	107.310000
Japanese yen	March 05, 2021	107.880000
Japanese yen	March 06, 2019	111.770000
Japanese yen	March 06, 2020	106.240000
Japanese yen	March 06, 2023	135.860000
Japanese yen	March 07, 2019	111.650000
Japanese yen	March 07, 2022	114.920000
Japanese yen	March 07, 2023	136.090000
Japanese yen	March 08, 2019	111.520000
Japanese yen	March 08, 2021	108.350000
Japanese yen	March 08, 2022	115.470000
Japanese yen	March 08, 2023	137.330000
Japanese yen	March 09, 2020	102.100000
Japanese yen	March 09, 2021	109.110000
Japanese yen	March 09, 2022	115.870000
Japanese yen	March 09, 2023	137.020000
Japanese yen	March 10, 2020	103.250000
Japanese yen	March 10, 2021	108.810000
Japanese yen	March 10, 2022	116.000000
Japanese yen	March 10, 2023	135.910000
Japanese yen	March 11, 2019	111.120000
Japanese yen	March 11, 2020	105.000000
Japanese yen	March 11, 2021	108.510000
Japanese yen	March 11, 2022	116.300000
Japanese yen	March 12, 2019	111.400000
Japanese yen	March 12, 2020	104.000000
Japanese yen	March 12, 2021	108.750000
Japanese yen	March 13, 2019	111.300000
Japanese yen	March 13, 2020	105.080000
Japanese yen	March 13, 2023	134.330000
Japanese yen	March 14, 2019	111.250000
Japanese yen	March 14, 2022	117.580000
Japanese yen	March 14, 2023	133.050000
Japanese yen	March 15, 2019	111.860000
Japanese yen	March 15, 2021	109.050000
Japanese yen	March 15, 2022	118.230000
Japanese yen	March 15, 2023	134.570000
Japanese yen	March 16, 2020	106.900000
Japanese yen	March 16, 2021	109.190000
Japanese yen	March 16, 2022	118.390000
Japanese yen	March 16, 2023	132.550000
Japanese yen	March 17, 2020	106.580000
Japanese yen	March 17, 2021	109.130000
Japanese yen	March 17, 2022	118.970000
Japanese yen	March 17, 2023	133.480000
Japanese yen	March 18, 2019	111.550000
Japanese yen	March 18, 2020	107.350000
Japanese yen	March 18, 2021	108.960000
Japanese yen	March 18, 2022	118.680000
Japanese yen	March 19, 2019	111.280000
Japanese yen	March 19, 2020	108.850000
Japanese yen	March 19, 2021	109.090000
Japanese yen	March 20, 2019	111.600000
Japanese yen	March 20, 2020	NA
Japanese yen	March 20, 2023	132.600000
Japanese yen	March 21, 2019	NA
Japanese yen	March 21, 2022	NA
Japanese yen	March 21, 2023	NA
Japanese yen	March 22, 2019	110.710000
Japanese yen	March 22, 2021	108.900000
Japanese yen	March 22, 2022	120.000000
Japanese yen	March 22, 2023	132.440000
Japanese yen	March 23, 2020	110.180000
Japanese yen	March 23, 2021	108.850000
Japanese yen	March 23, 2022	121.190000
Japanese yen	March 23, 2023	130.850000
Japanese yen	March 24, 2020	110.450000
Japanese yen	March 24, 2021	108.630000
Japanese yen	March 24, 2022	121.240000
Japanese yen	March 24, 2023	130.600000
Japanese yen	March 25, 2019	109.800000
Japanese yen	March 25, 2020	111.130000
Japanese yen	March 25, 2021	108.880000
Japanese yen	March 25, 2022	121.820000
Japanese yen	March 26, 2019	110.090000
Japanese yen	March 26, 2020	110.740000
Japanese yen	March 26, 2021	109.300000
Japanese yen	March 27, 2019	110.550000
Japanese yen	March 27, 2020	108.400000
Japanese yen	March 27, 2023	130.650000
Japanese yen	March 28, 2019	110.200000
Japanese yen	March 28, 2022	122.220000
Japanese yen	March 28, 2023	130.650000
Japanese yen	March 29, 2019	110.920000
Japanese yen	March 29, 2021	109.650000
Japanese yen	March 29, 2022	124.200000
Japanese yen	March 29, 2023	131.270000
Japanese yen	March 30, 2020	107.550000
Japanese yen	March 30, 2021	109.980000
Japanese yen	March 30, 2022	122.500000
Japanese yen	March 30, 2023	132.520000
Japanese yen	March 31, 2020	108.700000
Japanese yen	March 31, 2021	110.700000
Japanese yen	March 31, 2022	122.400000
Japanese yen	March 31, 2023	133.480000
Japanese yen	May 01, 2019	NA
Japanese yen	May 01, 2020	107.100000
Japanese yen	May 01, 2023	136.690000
Japanese yen	May 02, 2019	NA
Japanese yen	May 02, 2022	130.070000
Japanese yen	May 02, 2023	137.520000
Japanese yen	May 03, 2019	NA
Japanese yen	May 03, 2021	NA
Japanese yen	May 03, 2022	NA
Japanese yen	May 03, 2023	NA
Japanese yen	May 04, 2020	NA
Japanese yen	May 04, 2021	NA
Japanese yen	May 04, 2022	NA
Japanese yen	May 04, 2023	NA
Japanese yen	May 05, 2020	NA
Japanese yen	May 05, 2021	NA
Japanese yen	May 05, 2022	NA
Japanese yen	May 05, 2023	NA
Japanese yen	May 06, 2019	NA
Japanese yen	May 06, 2020	NA
Japanese yen	May 06, 2021	109.300000
Japanese yen	May 06, 2022	130.500000
Japanese yen	May 07, 2019	110.720000
Japanese yen	May 07, 2020	106.260000
Japanese yen	May 07, 2021	109.130000
Japanese yen	May 08, 2019	110.010000
Japanese yen	May 08, 2020	106.400000
Japanese yen	May 08, 2023	135.070000
Japanese yen	May 09, 2019	109.950000
Japanese yen	May 09, 2022	130.800000
Japanese yen	May 09, 2023	135.280000
Japanese yen	May 10, 2019	109.850000
Japanese yen	May 10, 2021	108.860000
Japanese yen	May 10, 2022	130.350000
Japanese yen	May 10, 2023	135.150000
Japanese yen	May 11, 2020	106.940000
Japanese yen	May 11, 2021	108.900000
Japanese yen	May 11, 2022	130.400000
Japanese yen	May 11, 2023	134.100000
Japanese yen	May 12, 2020	107.510000
Japanese yen	May 12, 2021	108.850000
Japanese yen	May 12, 2022	129.740000
Japanese yen	May 12, 2023	134.550000
Japanese yen	May 13, 2019	109.750000
Japanese yen	May 13, 2020	107.220000
Japanese yen	May 13, 2021	109.610000
Japanese yen	May 13, 2022	128.900000
Japanese yen	May 14, 2019	109.580000
Japanese yen	May 14, 2020	106.870000
Japanese yen	May 14, 2021	109.600000
Japanese yen	May 15, 2019	109.650000
Japanese yen	May 15, 2020	107.420000
Japanese yen	May 15, 2023	136.000000
Japanese yen	May 16, 2019	109.460000
Japanese yen	May 16, 2022	128.950000
Japanese yen	May 16, 2023	135.950000
Japanese yen	May 17, 2019	109.940000
Japanese yen	May 17, 2021	109.430000
Japanese yen	May 17, 2022	129.340000
Japanese yen	May 17, 2023	136.430000
Japanese yen	May 18, 2020	107.110000
Japanese yen	May 18, 2021	109.200000
Japanese yen	May 18, 2022	129.310000
Japanese yen	May 18, 2023	137.530000
Japanese yen	May 19, 2020	107.400000
Japanese yen	May 19, 2021	108.990000
Japanese yen	May 19, 2022	128.400000
Japanese yen	May 19, 2023	138.350000
Japanese yen	May 20, 2019	110.170000
Japanese yen	May 20, 2020	107.980000
Japanese yen	May 20, 2021	109.230000
Japanese yen	May 20, 2022	127.760000
Japanese yen	May 21, 2019	110.150000
Japanese yen	May 21, 2020	107.730000
Japanese yen	May 21, 2021	108.860000
Japanese yen	May 22, 2019	110.510000
Japanese yen	May 22, 2020	107.740000
Japanese yen	May 22, 2023	137.650000
Japanese yen	May 23, 2019	110.220000
Japanese yen	May 23, 2022	127.760000
Japanese yen	May 23, 2023	138.780000
Japanese yen	May 24, 2019	109.710000
Japanese yen	May 24, 2021	108.970000
Japanese yen	May 24, 2022	127.870000
Japanese yen	May 24, 2023	138.400000
Japanese yen	May 25, 2021	108.830000
Japanese yen	May 25, 2022	126.970000
Japanese yen	May 25, 2023	139.420000
Japanese yen	May 26, 2020	107.750000
Japanese yen	May 26, 2021	108.800000
Japanese yen	May 26, 2022	127.480000
Japanese yen	May 26, 2023	139.800000
Japanese yen	May 27, 2020	107.520000
Japanese yen	May 27, 2021	109.200000
Japanese yen	May 27, 2022	127.010000
Japanese yen	May 28, 2019	109.520000
Japanese yen	May 28, 2020	107.870000
Japanese yen	May 29, 2019	109.270000
Japanese yen	May 29, 2020	107.140000
Japanese yen	May 30, 2019	109.570000
Japanese yen	May 30, 2023	140.220000
Japanese yen	May 31, 2019	109.330000
Japanese yen	May 31, 2022	128.200000
Japanese yen	May 31, 2023	139.800000
Japanese yen	November 01, 2019	107.980000
Japanese yen	November 01, 2021	114.120000
Japanese yen	November 01, 2022	148.730000
Japanese yen	November 01, 2023	151.300000
Japanese yen	November 02, 2020	104.740000
Japanese yen	November 02, 2021	114.100000
Japanese yen	November 02, 2022	147.540000
Japanese yen	November 02, 2023	150.500000
Japanese yen	November 03, 2020	NA
Japanese yen	November 03, 2021	NA
Japanese yen	November 03, 2022	NA
Japanese yen	November 03, 2023	NA
Japanese yen	November 04, 2019	NA
Japanese yen	November 04, 2020	104.900000
Japanese yen	November 04, 2021	114.150000
Japanese yen	November 04, 2022	148.250000
Japanese yen	November 05, 2019	108.770000
Japanese yen	November 05, 2020	104.280000
Japanese yen	November 05, 2021	113.770000
Japanese yen	November 06, 2019	109.060000
Japanese yen	November 06, 2020	103.690000
Japanese yen	November 06, 2023	149.620000
Japanese yen	November 07, 2019	108.700000
Japanese yen	November 07, 2022	147.020000
